ImageName,RootImage,Bot,Human
eggs0countCO1 Lithium 5-4 11 pt31.jpg,CO1 Lithium 5-4 11,0,0
eggs0countACO1 Control 5-4 10 pt34.jpg,ACO1 Control 5-4 10,2,0
eggs0countAO1 Control 5-4 31 pt20.jpg,AO1 Control 5-4 31,0,0
eggs0countAO1 Control 5-4 50 pt6.jpg,AO1 Control 5-4 50,0,0
eggs3countnCO1 Control 5-4 6 pt66.jpg,nCO1 Control 5-4 6,4,3
eggs2countCO1 Lithium 5-4 21 pt53.jpg,CO1 Lithium 5-4 21,3,2
eggs0countnCO1 Control 5-4 31 pt7.jpg,nCO1 Control 5-4 31,2,0
eggs1countnCO1 Lithium 5-4 36 pt86.jpg,nCO1 Lithium 5-4 36,0,1
eggs0countACO1 Control 5-4 9 pt15.jpg,ACO1 Control 5-4 9,0,0
eggs0countACO1 Control 5-4 31 pt2.jpg,ACO1 Control 5-4 31,0,0
eggs0countACO1 Control 5-4 25 pt1.jpg,ACO1 Control 5-4 25,11,0
eggs0countCO1 Lithium 5-4 15 pt100.jpg,CO1 Lithium 5-4 15,0,0
eggs0countAO1 Lithium 5-4 20 pt81.jpg,AO1 Lithium 5-4 20,0,0
eggs0countnCO1 Control 5-4 12 pt53.jpg,nCO1 Control 5-4 12,0,0
eggs0countACO1 Lithium 5-4 4 pt50.jpg,ACO1 Lithium 5-4 4,0,0
eggs0countAO1 Lithium 5-4 12 pt33.jpg,AO1 Lithium 5-4 12,0,0
eggs0countnCO1 Lithium 5-4 9 pt72.jpg,nCO1 Lithium 5-4 9,0,0
eggs4countCO1 Control 5-4 21 pt14.jpg,CO1 Control 5-4 21,9,4
eggs4countnCO1 Lithium 5-4 18 pt73.jpg,nCO1 Lithium 5-4 18,4,4
eggs0countAO1 Control 5-4 20 pt35.jpg,AO1 Control 5-4 20,0,0
eggs0countnCO1 Lithium 5-4 26 pt46.jpg,nCO1 Lithium 5-4 26,3,0
eggs0countCO1 Lithium 5-4 19 pt97.jpg,CO1 Lithium 5-4 19,0,0
eggs0countACO1 Control 5-4 22 pt14.jpg,ACO1 Control 5-4 22,0,0
eggs0countnCO1 Lithium 5-4 8 pt63.jpg,nCO1 Lithium 5-4 8,0,0
eggs0countACO1 Lithium 5-4 14 pt57.jpg,ACO1 Lithium 5-4 14,0,0
eggs0countAO1 Control 5-4 40 pt15.jpg,AO1 Control 5-4 40,3,0
eggs0countCO1 Control 5-4 40 pt41.jpg,CO1 Control 5-4 40,5,0
eggs0countnCO1 Lithium 5-4 22 pt92.jpg,nCO1 Lithium 5-4 22,0,0
eggs0countAO1 Lithium 5-4 17 pt77.jpg,AO1 Lithium 5-4 17,1,0
eggs0countAO1 Lithium 5-4 16 pt85.jpg,AO1 Lithium 5-4 16,0,0
eggs1countnCO1 Lithium 5-4 44 pt77.jpg,nCO1 Lithium 5-4 44,4,1
eggs0countCO1 Control 5-4 5 pt72.jpg,CO1 Control 5-4 5,0,0
eggs0countAO1 Lithium 5-4 6 pt84.jpg,AO1 Lithium 5-4 6,0,0
eggs0countCO1 Control 5-4 48 pt74.jpg,CO1 Control 5-4 48,3,0
eggs0countCO1 Lithium 5-4 11 pt27.jpg,CO1 Lithium 5-4 11,0,0
eggs0countCO1 Control 5-4 27 pt38.jpg,CO1 Control 5-4 27,2,0
eggs0countCO1 Control 5-4 22 pt7.jpg,CO1 Control 5-4 22,20,0
eggs0countAO1 Control 5-4 17 pt34.jpg,AO1 Control 5-4 17,2,0
eggs0countACO1 Lithium 5-4 42 pt98.jpg,ACO1 Lithium 5-4 42,0,0
eggs0countnCO1 Lithium 5-4 44 pt99.jpg,nCO1 Lithium 5-4 44,0,0
eggs0countnCO1 Lithium 5-4 6 pt96.jpg,nCO1 Lithium 5-4 6,0,0
eggs5countCO1 Control 5-4 13 pt68.jpg,CO1 Control 5-4 13,11,5
eggs0countCO1 Control 5-4 18 pt67.jpg,CO1 Control 5-4 18,0,0
eggs0countAO1 Lithium 5-4 29 pt43.jpg,AO1 Lithium 5-4 29,0,0
eggs1countnCO1 Lithium 5-4 10 pt73.jpg,nCO1 Lithium 5-4 10,2,1
eggs0countACO1 Lithium 5-4 30 pt10.jpg,ACO1 Lithium 5-4 30,0,0
eggs0countACO1 Control 5-4 15 pt80.jpg,ACO1 Control 5-4 15,0,0
eggs0countnCO1 Lithium 5-4 15 pt95.jpg,nCO1 Lithium 5-4 15,0,0
eggs1countAO1 Control 5-4 45 pt60.jpg,AO1 Control 5-4 45,0,1
eggs0countAO1 Control 5-4 1 pt30.jpg,AO1 Control 5-4 1,0,0
eggs0countAO1 Control 5-4 38 pt72.jpg,AO1 Control 5-4 38,0,0
eggs0countnCO1 Lithium 5-4 33 pt36.jpg,nCO1 Lithium 5-4 33,3,0
eggs0countACO1 Lithium 5-4 13 pt14.jpg,ACO1 Lithium 5-4 13,3,0
eggs0countCO1 Lithium 5-4 16 pt58.jpg,CO1 Lithium 5-4 16,0,0
eggs0countCO1 Lithium 5-4 42 pt73.jpg,CO1 Lithium 5-4 42,0,0
eggs0countCO1 Lithium 5-4 25 pt67.jpg,CO1 Lithium 5-4 25,0,0
eggs3countnCO1 Control 5-4 11 pt45.jpg,nCO1 Control 5-4 11,7,3
eggs0countACO1 Control 5-4 23 pt21.jpg,ACO1 Control 5-4 23,0,0
eggs1countAO1 Control 5-4 12 pt53.jpg,AO1 Control 5-4 12,3,1
eggs0countAO1 Lithium 5-4 6 pt14.jpg,AO1 Lithium 5-4 6,0,0
eggs0countCO1 Control 5-4 22 pt83.jpg,CO1 Control 5-4 22,0,0
eggs0countACO1 Lithium 5-4 25 pt60.jpg,ACO1 Lithium 5-4 25,0,0
eggs0countCO1 Control 5-4 2 pt38.jpg,CO1 Control 5-4 2,3,0
eggs0countCO1 Control 5-4 10 pt31.jpg,CO1 Control 5-4 10,0,0
eggs0countnCO1 Lithium 5-4 31 pt79.jpg,nCO1 Lithium 5-4 31,0,0
eggs0countACO1 Lithium 5-4 13 pt43.jpg,ACO1 Lithium 5-4 13,0,0
eggs0countAO1 Control 5-4 28 pt64.jpg,AO1 Control 5-4 28,0,0
eggs1countAO1 Lithium 5-4 24 pt32.jpg,AO1 Lithium 5-4 24,0,1
eggs0countnCO1 Control 5-4 50 pt14.jpg,nCO1 Control 5-4 50,4,0
eggs0countACO1 Control 5-4 30 pt33.jpg,ACO1 Control 5-4 30,0,0
eggs2countnCO1 Lithium 5-4 20 pt68.jpg,nCO1 Lithium 5-4 20,4,2
eggs1countACO1 Control 5-4 25 pt32.jpg,ACO1 Control 5-4 25,0,1
eggs0countAO1 Lithium 5-4 28 pt96.jpg,AO1 Lithium 5-4 28,0,0
eggs0countACO1 Control 5-4 14 pt34.jpg,ACO1 Control 5-4 14,2,0
eggs2countnCO1 Lithium 5-4 26 pt55.jpg,nCO1 Lithium 5-4 26,7,2
eggs0countACO1 Control 5-4 34 pt81.jpg,ACO1 Control 5-4 34,0,0
eggs3countnCO1 Control 5-4 27 pt85.jpg,nCO1 Control 5-4 27,6,3
eggs0countCO1 Lithium 5-4 45 pt49.jpg,CO1 Lithium 5-4 45,7,0
eggs0countAO1 Lithium 5-4 6 pt71.jpg,AO1 Lithium 5-4 6,0,0
eggs0countACO1 Lithium 5-4 40 pt36.jpg,ACO1 Lithium 5-4 40,0,0
eggs0countnCO1 Control 5-4 38 pt19.jpg,nCO1 Control 5-4 38,0,0
eggs0countAO1 Control 5-4 41 pt11.jpg,AO1 Control 5-4 41,0,0
eggs1countAO1 Control 5-4 8 pt68.jpg,AO1 Control 5-4 8,3,1
eggs2countCO1 Lithium 5-4 37 pt6.jpg,CO1 Lithium 5-4 37,5,2
eggs1countAO1 Lithium 5-4 31 pt58.jpg,AO1 Lithium 5-4 31,3,1
eggs0countnCO1 Control 5-4 6 pt93.jpg,nCO1 Control 5-4 6,0,0
eggs0countAO1 Control 5-4 17 pt60.jpg,AO1 Control 5-4 17,0,0
eggs0countAO1 Control 5-4 20 pt21.jpg,AO1 Control 5-4 20,0,0
eggs0countACO1 Control 5-4 6 pt46.jpg,ACO1 Control 5-4 6,3,0
eggs0countCO1 Lithium 5-4 18 pt65.jpg,CO1 Lithium 5-4 18,0,0
eggs0countAO1 Control 5-4 15 pt80.jpg,AO1 Control 5-4 15,0,0
eggs0countACO1 Control 5-4 32 pt45.jpg,ACO1 Control 5-4 32,0,0
eggs0countACO1 Lithium 5-4 19 pt92.jpg,ACO1 Lithium 5-4 19,0,0
eggs0countCO1 Control 5-4 28 pt95.jpg,CO1 Control 5-4 28,2,0
eggs0countACO1 Control 5-4 4 pt20.jpg,ACO1 Control 5-4 4,0,0
eggs0countACO1 Lithium 5-4 34 pt51.jpg,ACO1 Lithium 5-4 34,0,0
eggs0countAO1 Control 5-4 28 pt91.jpg,AO1 Control 5-4 28,0,0
eggs0countACO1 Lithium 5-4 3 pt40.jpg,ACO1 Lithium 5-4 3,0,0
eggs0countnCO1 Lithium 5-4 19 pt3.jpg,nCO1 Lithium 5-4 19,0,0
eggs0countCO1 Control 5-4 30 pt30.jpg,CO1 Control 5-4 30,0,0
eggs0countnCO1 Lithium 5-4 42 pt10.jpg,nCO1 Lithium 5-4 42,0,0
eggs0countAO1 Lithium 5-4 20 pt9.jpg,AO1 Lithium 5-4 20,0,0
eggs0countCO1 Lithium 5-4 47 pt99.jpg,CO1 Lithium 5-4 47,0,0
eggs0countAO1 Lithium 5-4 33 pt21.jpg,AO1 Lithium 5-4 33,0,0
eggs0countACO1 Control 5-4 21 pt11.jpg,ACO1 Control 5-4 21,0,0
eggs0countnCO1 Lithium 5-4 13 pt19.jpg,nCO1 Lithium 5-4 13,0,0
eggs0countACO1 Control 5-4 23 pt86.jpg,ACO1 Control 5-4 23,0,0
eggs7countnCO1 Control 5-4 2 pt53.jpg,nCO1 Control 5-4 2,8,7
eggs0countnCO1 Control 5-4 24 pt69.jpg,nCO1 Control 5-4 24,2,0
eggs0countACO1 Control 5-4 22 pt45.jpg,ACO1 Control 5-4 22,3,0
eggs0countCO1 Control 5-4 2 pt99.jpg,CO1 Control 5-4 2,0,0
eggs0countAO1 Control 5-4 7 pt62.jpg,AO1 Control 5-4 7,2,0
eggs2countCO1 Lithium 5-4 32 pt46.jpg,CO1 Lithium 5-4 32,4,2
eggs0countACO1 Lithium 5-4 10 pt32.jpg,ACO1 Lithium 5-4 10,0,0
eggs1countCO1 Lithium 5-4 36 pt33.jpg,CO1 Lithium 5-4 36,2,1
eggs0countCO1 Control 5-4 27 pt3.jpg,CO1 Control 5-4 27,0,0
eggs0countCO1 Lithium 5-4 6 pt34.jpg,CO1 Lithium 5-4 6,0,0
eggs2countAO1 Lithium 5-4 16 pt76.jpg,AO1 Lithium 5-4 16,2,2
eggs0countCO1 Lithium 5-4 8 pt12.jpg,CO1 Lithium 5-4 8,0,0
eggs0countAO1 Lithium 5-4 43 pt43.jpg,AO1 Lithium 5-4 43,2,0
eggs0countAO1 Control 5-4 30 pt96.jpg,AO1 Control 5-4 30,0,0
eggs0countAO1 Control 5-4 27 pt83.jpg,AO1 Control 5-4 27,0,0
eggs0countACO1 Control 5-4 26 pt10.jpg,ACO1 Control 5-4 26,0,0
eggs0countAO1 Control 5-4 12 pt23.jpg,AO1 Control 5-4 12,3,0
eggs0countnCO1 Control 5-4 36 pt91.jpg,nCO1 Control 5-4 36,0,0
eggs0countnCO1 Lithium 5-4 41 pt49.jpg,nCO1 Lithium 5-4 41,2,0
eggs0countnCO1 Control 5-4 34 pt20.jpg,nCO1 Control 5-4 34,0,0
eggs0countAO1 Lithium 5-4 9 pt1.jpg,AO1 Lithium 5-4 9,0,0
eggs0countnCO1 Lithium 5-4 41 pt100.jpg,nCO1 Lithium 5-4 41,0,0
eggs0countACO1 Control 5-4 14 pt77.jpg,ACO1 Control 5-4 14,0,0
eggs0countACO1 Lithium 5-4 35 pt74.jpg,ACO1 Lithium 5-4 35,0,0
eggs0countnCO1 Lithium 5-4 6 pt32.jpg,nCO1 Lithium 5-4 6,0,0
eggs0countACO1 Control 5-4 10 pt42.jpg,ACO1 Control 5-4 10,0,0
eggs0countnCO1 Control 5-4 6 pt60.jpg,nCO1 Control 5-4 6,2,0
eggs2countCO1 Lithium 5-4 1 pt38.jpg,CO1 Lithium 5-4 1,3,2
eggs0countACO1 Control 5-4 1 pt66.jpg,ACO1 Control 5-4 1,0,0
eggs0countCO1 Lithium 5-4 28 pt61.jpg,CO1 Lithium 5-4 28,0,0
eggs0countACO1 Lithium 5-4 5 pt41.jpg,ACO1 Lithium 5-4 5,0,0
eggs0countnCO1 Lithium 5-4 46 pt89.jpg,nCO1 Lithium 5-4 46,0,0
eggs0countAO1 Control 5-4 44 pt41.jpg,AO1 Control 5-4 44,9,0
eggs0countACO1 Control 5-4 46 pt53.jpg,ACO1 Control 5-4 46,3,0
eggs0countnCO1 Lithium 5-4 48 pt91.jpg,nCO1 Lithium 5-4 48,0,0
eggs0countnCO1 Control 5-4 13 pt68.jpg,nCO1 Control 5-4 13,0,0
eggs0countnCO1 Lithium 5-4 15 pt75.jpg,nCO1 Lithium 5-4 15,0,0
eggs0countAO1 Control 5-4 7 pt74.jpg,AO1 Control 5-4 7,3,0
eggs2countCO1 Control 5-4 42 pt27.jpg,CO1 Control 5-4 42,3,2
eggs3countnCO1 Lithium 5-4 26 pt64.jpg,nCO1 Lithium 5-4 26,7,3
eggs0countAO1 Lithium 5-4 15 pt41.jpg,AO1 Lithium 5-4 15,0,0
eggs0countACO1 Control 5-4 45 pt73.jpg,ACO1 Control 5-4 45,0,0
eggs0countAO1 Control 5-4 38 pt61.jpg,AO1 Control 5-4 38,0,0
eggs0countnCO1 Control 5-4 9 pt9.jpg,nCO1 Control 5-4 9,0,0
eggs0countACO1 Lithium 5-4 23 pt60.jpg,ACO1 Lithium 5-4 23,0,0
eggs0countCO1 Lithium 5-4 39 pt77.jpg,CO1 Lithium 5-4 39,3,0
eggs0countnCO1 Control 5-4 47 pt7.jpg,nCO1 Control 5-4 47,0,0
eggs0countACO1 Lithium 5-4 15 pt1.jpg,ACO1 Lithium 5-4 15,13,0
eggs0countCO1 Lithium 5-4 48 pt21.jpg,CO1 Lithium 5-4 48,0,0
eggs0countCO1 Control 5-4 25 pt48.jpg,CO1 Control 5-4 25,0,0
eggs0countAO1 Lithium 5-4 20 pt27.jpg,AO1 Lithium 5-4 20,0,0
eggs1countACO1 Lithium 5-4 27 pt43.jpg,ACO1 Lithium 5-4 27,2,1
eggs0countCO1 Lithium 5-4 34 pt67.jpg,CO1 Lithium 5-4 34,0,0
eggs0countACO1 Lithium 5-4 7 pt79.jpg,ACO1 Lithium 5-4 7,13,0
eggs0countAO1 Control 5-4 4 pt23.jpg,AO1 Control 5-4 4,10,0
eggs0countACO1 Lithium 5-4 24 pt8.jpg,ACO1 Lithium 5-4 24,0,0
eggs0countACO1 Control 5-4 26 pt26.jpg,ACO1 Control 5-4 26,3,0
eggs0countnCO1 Control 5-4 31 pt81.jpg,nCO1 Control 5-4 31,0,0
eggs0countACO1 Lithium 5-4 21 pt31.jpg,ACO1 Lithium 5-4 21,0,0
eggs0countAO1 Lithium 5-4 17 pt8.jpg,AO1 Lithium 5-4 17,0,0
eggs0countAO1 Lithium 5-4 28 pt50.jpg,AO1 Lithium 5-4 28,0,0
eggs2countCO1 Control 5-4 41 pt8.jpg,CO1 Control 5-4 41,15,2
eggs0countnCO1 Lithium 5-4 28 pt97.jpg,nCO1 Lithium 5-4 28,0,0
eggs3countCO1 Control 5-4 26 pt77.jpg,CO1 Control 5-4 26,4,3
eggs0countCO1 Lithium 5-4 23 pt84.jpg,CO1 Lithium 5-4 23,0,0
eggs1countACO1 Control 5-4 32 pt36.jpg,ACO1 Control 5-4 32,3,1
eggs0countAO1 Control 5-4 40 pt14.jpg,AO1 Control 5-4 40,0,0
eggs0countnCO1 Lithium 5-4 21 pt35.jpg,nCO1 Lithium 5-4 21,3,0
eggs0countCO1 Control 5-4 9 pt48.jpg,CO1 Control 5-4 9,0,0
eggs7countnCO1 Lithium 5-4 44 pt59.jpg,nCO1 Lithium 5-4 44,10,7
eggs0countACO1 Control 5-4 39 pt53.jpg,ACO1 Control 5-4 39,0,0
eggs0countACO1 Control 5-4 39 pt64.jpg,ACO1 Control 5-4 39,0,0
eggs0countACO1 Control 5-4 45 pt38.jpg,ACO1 Control 5-4 45,0,0
eggs0countnCO1 Control 5-4 1 pt85.jpg,nCO1 Control 5-4 1,0,0
eggs0countCO1 Lithium 5-4 24 pt70.jpg,CO1 Lithium 5-4 24,0,0
eggs0countAO1 Control 5-4 26 pt7.jpg,AO1 Control 5-4 26,0,0
eggs0countACO1 Control 5-4 39 pt70.jpg,ACO1 Control 5-4 39,0,0
eggs0countCO1 Lithium 5-4 31 pt43.jpg,CO1 Lithium 5-4 31,0,0
eggs4countCO1 Control 5-4 10 pt24.jpg,CO1 Control 5-4 10,4,4
eggs0countACO1 Control 5-4 7 pt60.jpg,ACO1 Control 5-4 7,0,0
eggs0countCO1 Lithium 5-4 26 pt3.jpg,CO1 Lithium 5-4 26,0,0
eggs0countACO1 Lithium 5-4 11 pt31.jpg,ACO1 Lithium 5-4 11,0,0
eggs0countnCO1 Control 5-4 36 pt46.jpg,nCO1 Control 5-4 36,3,0
eggs0countnCO1 Control 5-4 39 pt52.jpg,nCO1 Control 5-4 39,0,0
eggs0countnCO1 Lithium 5-4 3 pt28.jpg,nCO1 Lithium 5-4 3,0,0
eggs0countACO1 Control 5-4 49 pt78.jpg,ACO1 Control 5-4 49,0,0
eggs0countnCO1 Lithium 5-4 50 pt40.jpg,nCO1 Lithium 5-4 50,0,0
eggs0countCO1 Control 5-4 47 pt92.jpg,CO1 Control 5-4 47,0,0
eggs0countCO1 Control 5-4 16 pt6.jpg,CO1 Control 5-4 16,13,0
eggs2countnCO1 Control 5-4 38 pt87.jpg,nCO1 Control 5-4 38,3,2
eggs0countACO1 Control 5-4 6 pt42.jpg,ACO1 Control 5-4 6,0,0
eggs0countnCO1 Lithium 5-4 28 pt93.jpg,nCO1 Lithium 5-4 28,0,0
eggs0countAO1 Control 5-4 1 pt66.jpg,AO1 Control 5-4 1,0,0
eggs0countAO1 Control 5-4 42 pt99.jpg,AO1 Control 5-4 42,0,0
eggs0countCO1 Lithium 5-4 6 pt50.jpg,CO1 Lithium 5-4 6,0,0
eggs0countCO1 Lithium 5-4 10 pt8.jpg,CO1 Lithium 5-4 10,0,0
eggs0countACO1 Lithium 5-4 31 pt64.jpg,ACO1 Lithium 5-4 31,0,0
eggs1countACO1 Control 5-4 36 pt57.jpg,ACO1 Control 5-4 36,3,1
eggs0countCO1 Lithium 5-4 26 pt97.jpg,CO1 Lithium 5-4 26,0,0
eggs0countnCO1 Lithium 5-4 1 pt93.jpg,nCO1 Lithium 5-4 1,0,0
eggs0countACO1 Lithium 5-4 30 pt19.jpg,ACO1 Lithium 5-4 30,0,0
eggs2countCO1 Control 5-4 27 pt58.jpg,CO1 Control 5-4 27,3,2
eggs0countACO1 Lithium 5-4 47 pt42.jpg,ACO1 Lithium 5-4 47,0,0
eggs0countAO1 Lithium 5-4 40 pt76.jpg,AO1 Lithium 5-4 40,0,0
eggs0countACO1 Control 5-4 15 pt15.jpg,ACO1 Control 5-4 15,2,0
eggs1countACO1 Control 5-4 26 pt18.jpg,ACO1 Control 5-4 26,5,1
eggs0countAO1 Control 5-4 40 pt11.jpg,AO1 Control 5-4 40,0,0
eggs0countACO1 Control 5-4 41 pt41.jpg,ACO1 Control 5-4 41,1,0
eggs0countAO1 Control 5-4 32 pt77.jpg,AO1 Control 5-4 32,0,0
eggs1countCO1 Control 5-4 6 pt18.jpg,CO1 Control 5-4 6,2,1
eggs0countACO1 Control 5-4 47 pt69.jpg,ACO1 Control 5-4 47,0,0
eggs0countCO1 Control 5-4 38 pt93.jpg,CO1 Control 5-4 38,0,0
eggs0countCO1 Control 5-4 12 pt8.jpg,CO1 Control 5-4 12,0,0
eggs0countAO1 Control 5-4 17 pt15.jpg,AO1 Control 5-4 17,0,0
eggs0countACO1 Control 5-4 19 pt91.jpg,ACO1 Control 5-4 19,0,0
eggs0countCO1 Lithium 5-4 20 pt19.jpg,CO1 Lithium 5-4 20,0,0
eggs0countCO1 Lithium 5-4 37 pt53.jpg,CO1 Lithium 5-4 37,0,0
eggs1countnCO1 Lithium 5-4 11 pt6.jpg,nCO1 Lithium 5-4 11,4,1
eggs1countAO1 Lithium 5-4 49 pt32.jpg,AO1 Lithium 5-4 49,2,1
eggs1countCO1 Lithium 5-4 11 pt40.jpg,CO1 Lithium 5-4 11,12,1
eggs0countAO1 Lithium 5-4 21 pt24.jpg,AO1 Lithium 5-4 21,0,0
eggs0countnCO1 Lithium 5-4 34 pt80.jpg,nCO1 Lithium 5-4 34,0,0
eggs0countCO1 Control 5-4 6 pt89.jpg,CO1 Control 5-4 6,0,0
eggs1countACO1 Lithium 5-4 42 pt6.jpg,ACO1 Lithium 5-4 42,1,1
eggs0countAO1 Control 5-4 36 pt51.jpg,AO1 Control 5-4 36,0,0
eggs0countCO1 Lithium 5-4 49 pt98.jpg,CO1 Lithium 5-4 49,0,0
eggs1countCO1 Control 5-4 21 pt18.jpg,CO1 Control 5-4 21,12,1
eggs0countAO1 Lithium 5-4 6 pt52.jpg,AO1 Lithium 5-4 6,0,0
eggs0countCO1 Lithium 5-4 4 pt88.jpg,CO1 Lithium 5-4 4,0,0
eggs0countnCO1 Lithium 5-4 10 pt72.jpg,nCO1 Lithium 5-4 10,0,0
eggs2countnCO1 Lithium 5-4 14 pt17.jpg,nCO1 Lithium 5-4 14,6,2
eggs0countACO1 Control 5-4 18 pt65.jpg,ACO1 Control 5-4 18,3,0
eggs0countACO1 Lithium 5-4 24 pt82.jpg,ACO1 Lithium 5-4 24,0,0
eggs0countCO1 Control 5-4 9 pt45.jpg,CO1 Control 5-4 9,5,0
eggs0countACO1 Control 5-4 1 pt14.jpg,ACO1 Control 5-4 1,0,0
eggs0countnCO1 Lithium 5-4 30 pt27.jpg,nCO1 Lithium 5-4 30,0,0
eggs0countCO1 Lithium 5-4 16 pt33.jpg,CO1 Lithium 5-4 16,0,0
eggs0countnCO1 Control 5-4 40 pt99.jpg,nCO1 Control 5-4 40,0,0
eggs1countCO1 Lithium 5-4 13 pt65.jpg,CO1 Lithium 5-4 13,3,1
eggs2countnCO1 Control 5-4 12 pt75.jpg,nCO1 Control 5-4 12,3,2
eggs1countnCO1 Lithium 5-4 18 pt38.jpg,nCO1 Lithium 5-4 18,3,1
eggs0countnCO1 Lithium 5-4 21 pt85.jpg,nCO1 Lithium 5-4 21,0,0
eggs0countAO1 Lithium 5-4 21 pt3.jpg,AO1 Lithium 5-4 21,2,0
eggs0countAO1 Lithium 5-4 2 pt98.jpg,AO1 Lithium 5-4 2,0,0
eggs0countnCO1 Control 5-4 2 pt4.jpg,nCO1 Control 5-4 2,0,0
eggs0countnCO1 Lithium 5-4 46 pt80.jpg,nCO1 Lithium 5-4 46,0,0
eggs0countAO1 Lithium 5-4 10 pt52.jpg,AO1 Lithium 5-4 10,3,0
eggs0countCO1 Control 5-4 38 pt42.jpg,CO1 Control 5-4 38,3,0
eggs5countCO1 Lithium 5-4 44 pt34.jpg,CO1 Lithium 5-4 44,9,5
eggs0countACO1 Lithium 5-4 44 pt2.jpg,ACO1 Lithium 5-4 44,0,0
eggs0countAO1 Lithium 5-4 40 pt4.jpg,AO1 Lithium 5-4 40,0,0
eggs0countAO1 Lithium 5-4 17 pt95.jpg,AO1 Lithium 5-4 17,0,0
eggs0countAO1 Lithium 5-4 49 pt27.jpg,AO1 Lithium 5-4 49,0,0
eggs0countnCO1 Control 5-4 35 pt70.jpg,nCO1 Control 5-4 35,15,0
eggs0countCO1 Lithium 5-4 45 pt26.jpg,CO1 Lithium 5-4 45,0,0
eggs0countACO1 Lithium 5-4 10 pt75.jpg,ACO1 Lithium 5-4 10,0,0
eggs1countAO1 Control 5-4 40 pt88.jpg,AO1 Control 5-4 40,0,1
eggs0countCO1 Control 5-4 39 pt13.jpg,CO1 Control 5-4 39,0,0
eggs0countACO1 Lithium 5-4 48 pt35.jpg,ACO1 Lithium 5-4 48,0,0
eggs0countAO1 Control 5-4 30 pt81.jpg,AO1 Control 5-4 30,0,0
eggs0countnCO1 Control 5-4 4 pt69.jpg,nCO1 Control 5-4 4,0,0
eggs0countCO1 Lithium 5-4 17 pt73.jpg,CO1 Lithium 5-4 17,0,0
eggs0countAO1 Lithium 5-4 13 pt7.jpg,AO1 Lithium 5-4 13,0,0
eggs1countAO1 Control 5-4 15 pt32.jpg,AO1 Control 5-4 15,5,1
eggs0countAO1 Control 5-4 42 pt58.jpg,AO1 Control 5-4 42,0,0
eggs0countnCO1 Lithium 5-4 7 pt1.jpg,nCO1 Lithium 5-4 7,0,0
eggs0countnCO1 Control 5-4 6 pt52.jpg,nCO1 Control 5-4 6,10,0
eggs0countnCO1 Control 5-4 50 pt81.jpg,nCO1 Control 5-4 50,0,0
eggs2countAO1 Control 5-4 31 pt43.jpg,AO1 Control 5-4 31,3,2
eggs0countnCO1 Control 5-4 45 pt80.jpg,nCO1 Control 5-4 45,0,0
eggs0countAO1 Lithium 5-4 39 pt37.jpg,AO1 Lithium 5-4 39,0,0
eggs0countACO1 Lithium 5-4 9 pt5.jpg,ACO1 Lithium 5-4 9,0,0
eggs0countAO1 Lithium 5-4 43 pt30.jpg,AO1 Lithium 5-4 43,0,0
eggs0countnCO1 Lithium 5-4 28 pt95.jpg,nCO1 Lithium 5-4 28,0,0
eggs0countCO1 Control 5-4 18 pt54.jpg,CO1 Control 5-4 18,0,0
eggs3countCO1 Control 5-4 31 pt63.jpg,CO1 Control 5-4 31,3,3
eggs0countACO1 Lithium 5-4 16 pt48.jpg,ACO1 Lithium 5-4 16,0,0
eggs0countACO1 Lithium 5-4 48 pt60.jpg,ACO1 Lithium 5-4 48,0,0
eggs0countCO1 Control 5-4 24 pt76.jpg,CO1 Control 5-4 24,0,0
eggs0countACO1 Lithium 5-4 11 pt20.jpg,ACO1 Lithium 5-4 11,0,0
eggs0countACO1 Control 5-4 20 pt24.jpg,ACO1 Control 5-4 20,3,0
eggs0countnCO1 Control 5-4 32 pt73.jpg,nCO1 Control 5-4 32,5,0
eggs0countCO1 Control 5-4 17 pt99.jpg,CO1 Control 5-4 17,0,0
eggs0countnCO1 Control 5-4 34 pt83.jpg,nCO1 Control 5-4 34,0,0
eggs0countACO1 Control 5-4 32 pt79.jpg,ACO1 Control 5-4 32,0,0
eggs0countnCO1 Control 5-4 30 pt90.jpg,nCO1 Control 5-4 30,0,0
eggs0countAO1 Control 5-4 39 pt76.jpg,AO1 Control 5-4 39,0,0
eggs0countACO1 Control 5-4 6 pt57.jpg,ACO1 Control 5-4 6,0,0
eggs0countAO1 Lithium 5-4 25 pt39.jpg,AO1 Lithium 5-4 25,0,0
eggs0countnCO1 Control 5-4 13 pt91.jpg,nCO1 Control 5-4 13,0,0
eggs0countCO1 Lithium 5-4 3 pt4.jpg,CO1 Lithium 5-4 3,0,0
eggs0countCO1 Lithium 5-4 29 pt23.jpg,CO1 Lithium 5-4 29,2,0
eggs0countAO1 Control 5-4 34 pt79.jpg,AO1 Control 5-4 34,3,0
eggs0countACO1 Control 5-4 45 pt9.jpg,ACO1 Control 5-4 45,0,0
eggs0countAO1 Lithium 5-4 20 pt34.jpg,AO1 Lithium 5-4 20,0,0
eggs0countAO1 Control 5-4 3 pt21.jpg,AO1 Control 5-4 3,0,0
eggs0countACO1 Lithium 5-4 28 pt16.jpg,ACO1 Lithium 5-4 28,0,0
eggs0countCO1 Control 5-4 23 pt71.jpg,CO1 Control 5-4 23,13,0
